YearMonth,Region,BookingLocation,Team,Product,KRI_01_IncidentRate_per1kTxn,KRI_02_AgedOpenIncidentsOver30_per10kClients,KRI_03_ComplaintRate_per10kClients,KRI_04_SubstantiatedComplaints_per10kClients,KRI_05_ProcessingErrorRate_per1kTxn,KRI_06_OpenItemsOverSLA_per10kClients,KRI_07_OverdueTasks_per10kClients,KRI_08_KYCOverdue_per10kClients,KRI_09_HighRiskTxnRate_per1kTxn,KRI_10_ReconBreakRate_per1kTxn,KRI_11_LimitBreachRate_per1kTxn,KRI_12_DataQualityIssueRate_per1kTxn,KRI_13_AvgIncidentClosureDays
2025-01,EMEA,London,Front Office,Execution-only,0.054040908968088844,0.0,5.665722379603399,0.0,0.1351022724202221,28.328611898016998,0.0,0.0,0.40530681726066636,0.08106136345213326,0.08106136345213326,0.08106136345213326,21.0
2025-01,EMEA,London,Front Office,Lombard Lending,0.06286145335680161,0.0,0.0,0.0,0.314307266784008,40.927694406548426,0.0,0.0,0.6914759869248177,0.0,0.25144581342720645,0.06286145335680161,3.0
2025-01,EMEA,London,Front Office,Structured Products,0.0,0.0,0.0,0.0,0.1893939393939394,0.0,0.0,0.0,0.3787878787878788,0.0946969696969697,0.1893939393939394,0.0,0.0
2025-01,EMEA,London,Operations,Advisory,0.235882436193801,0.0,0.0,0.0,1.7455300278341275,42.07573632538569,0.0,0.0,0.0,0.3302354106713214,0.0471764872387602,0.14152946171628059,15.0
2025-01,EMEA,London,Operations,Discretionary,0.2585538222873395,0.0,0.0,0.0,0.9911229854348014,63.371356147021544,0.0,0.0,0.08618460742911317,0.2585538222873395,0.043092303714556586,0.2154615185727829,18.333333333333332
2025-01,EMEA,London,Operations,Execution-only,0.30473352745987675,0.0,0.0,0.0,1.1850748290106319,72.99270072992701,0.0,0.0,0.13543712331550076,0.2708742466310015,0.03385928082887519,0.16929640414437597,16.625
2025-01,EMEA,London,Operations,Lombard Lending,0.23317270324887301,0.0,0.0,0.0,0.621793875330328,51.54639175257732,0.0,0.0,0.077724234416291,0.23317270324887301,0.0,0.23317270324887301,27.666666666666668
2025-01,EMEA,London,Operations,Structured Products,0.11845534233593935,0.0,0.0,0.0,0.8291873963515755,73.26007326007326,0.0,0.0,0.11845534233593935,0.35536602700781805,0.0,0.0,5.0
2025-01,EMEA,Zurich,Client Onboarding,Advisory,0.0,0.0,27.77777777777778,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126233499935922,0.0
2025-01,EMEA,Zurich,Client Onboarding,Discretionary,0.22067747986317998,0.0,0.0,0.0,0.22067747986317998,0.0,0.0,0.0,0.0,0.0,0.0,0.44135495972635996,30.5
2025-01,EMEA,Zurich,Client Onboarding,Execution-only,0.17721070352649299,0.0,0.0,0.0,0.17721070352649299,42.918454935622314,0.0,0.0,0.0,0.0,0.0,0.17721070352649299,5.0
2025-01,EMEA,Zurich,Client Onboarding,Lombard Lending,0.20605810838656502,0.0,0.0,0.0,0.6181743251596951,49.75124378109452,0.0,0.0,0.0,0.0,0.0,0.41211621677313004,7.0
2025-01,EMEA,Zurich,Client Onboarding,Structured Products,0.3163555836760519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327111673521038,12.0
2025-01,EMEA,Zurich,Compliance & Controls,Advisory,0.0,0.0,0.0,0.0,0.20682523267838676,64.51612903225806,0.0,0.0,0.0,0.20682523267838676,0.0,0.0,0.0
2025-01,EMEA,Zurich,Compliance & Controls,Discretionary,0.191131498470948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191131498470948,0.191131498470948,0.0,0.0,34.0
2025-01,EMEA,Zurich,Compliance & Controls,Execution-only,0.0,0.0,0.0,0.0,0.14836795252225518,41.49377593360996,0.0,0.0,0.0,0.5934718100890207,0.0,0.14836795252225518,0.0
2025-01,EMEA,Zurich,Compliance & Controls,Lombard Lending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3463803255975061,0.0,0.0,0.0
2025-01,EMEA,Zurich,Compliance & Controls,Structured Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115089514066495,0.0,0.0,0.0,0.0
2025-01,EMEA,Zurich,Front Office,Advisory,0.03093676525182527,0.0,6.345177664974619,0.0,0.12374706100730108,31.725888324873097,0.0,0.0,0.46405147877737907,0.03093676525182527,0.06187353050365054,0.09281029575547581,8.0
2025-01,EMEA,Zurich,Front Office,Discretionary,0.056384088410250624,0.0,11.862396204033216,5.931198102016608,0.11276817682050125,29.655990510083036,5.931198102016608,0.0,0.2255363536410025,0.028192044205125312,0.08457613261537594,0.08457613261537594,10.5
2025-01,EMEA,Zurich,Front Office,Execution-only,0.02208187960959237,0.0,0.0,0.0,0.04416375921918474,45.97701149425287,9.195402298850574,0.0,0.5962107494589939,0.06624563882877711,0.04416375921918474,0.04416375921918474,0.0
2025-01,EMEA,Zurich,Front Office,Lombard Lending,0.05119541289100497,0.0,0.0,0.0,0.05119541289100497,0.0,0.0,0.0,0.3071724773460298,0.05119541289100497,0.0,0.0,7.0
2025-01,EMEA,Zurich,Front Office,Structured Products,0.0777665448324131,0.0,0.0,0.0,0.0,48.78048780487805,16.260162601626018,0.0,0.9331985379889572,0.0,0.1555330896648262,0.0777665448324131,20.0
2025-01,EMEA,Zurich,Operations,Advisory,0.23070711731456917,0.0,0.0,0.0,0.8843772830391817,69.36416184971098,0.0,0.0,0.0,0.30760948975275887,0.0,0.07690237243818972,13.166666666666666
2025-01,EMEA,Zurich,Operations,Discretionary,0.177847335846909,0.0,0.0,0.0,0.9959450807426906,73.60672975814931,10.515247108307046,0.0,0.0,0.2845557373550544,0.0,0.1422778686775272,6.6
2025-01,EMEA,Zurich,Operations,Execution-only,0.2747479187845152,0.0,0.0,0.0,1.3462648020441246,51.724137931034484,0.0,0.0,0.08242437563535457,0.24727312690606368,0.0,0.054949583756903043,19.2
2025-01,EMEA,Zurich,Operations,Lombard Lending,0.12847690627609687,0.0,0.0,0.0,1.027815250208775,81.9672131147541,0.0,0.0,0.0,0.3211922656902422,0.0,0.06423845313804843,2.0
2025-01,EMEA,Zurich,Operations,Structured Products,0.28982706984832385,0.0,0.0,0.0,0.9660902328277461,57.971014492753625,0.0,0.0,0.0,0.5796541396966477,0.0,0.09660902328277461,23.333333333333332
2025-02,APAC,Hong Kong,Client Onboarding,Advisory,0.0,0.0,0.0,0.0,0.0,129.03225806451613,0.0,0.0,0.24390243902439024,0.0,0.0,0.975609756097561,0.0
2025-02,APAC,Hong Kong,Client Onboarding,Discretionary,0.0,0.0,0.0,0.0,0.22396416573348266,0.0,0.0,0.0,0.0,0.0,0.0,0.22396416573348266,0.0
2025-02,APAC,Hong Kong,Client Onboarding,Execution-only,0.17491691446562882,0.0,0.0,0.0,0.17491691446562882,82.98755186721992,0.0,0.0,0.0,0.0,0.0,0.5247507433968865,13.0
2025-02,APAC,Hong Kong,Client Onboarding,Lombard Lending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41135335252982314,0.0,0.0,0.8227067050596463,0.0
2025-02,APAC,Hong Kong,Client Onboarding,Structured Products,0.0,0.0,0.0,0.0,1.2618296529968456,147.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,APAC,Hong Kong,Compliance & Controls,Advisory,0.0,0.0,0.0,0.0,0.0,116.27906976744185,0.0,0.0,0.0,0.4045307443365696,0.0,0.0,0.0
2025-02,APAC,Hong Kong,Compliance & Controls,Discretionary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,APAC,Hong Kong,Compliance & Controls,Execution-only,0.0,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,0.5709391949757351,0.5709391949757351,0.0,0.28546959748786754,0.0
2025-02,APAC,Hong Kong,Compliance & Controls,Lombard Lending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,APAC,Hong Kong,Compliance & Controls,Structured Products,0.0,0.0,0.0,0.0,1.0080645161290323,232.5581395348837,0.0,232.5581395348837,0.0,0.0,0.0,0.0,0.0
2025-02,APAC,Hong Kong,Front Office,Advisory,0.0,0.0,0.0,0.0,0.12303149606299213,40.70556309362279,0.0,0.0,0.24606299212598426,0.061515748031496065,0.061515748031496065,0.061515748031496065,0.0
2025-02,APAC,Hong Kong,Front Office,Discretionary,0.11068681166638994,12.180267965895249,0.0,0.0,0.1660302174995849,48.721071863580995,0.0,0.0,0.22137362333277988,0.05534340583319497,0.05534340583319497,0.11068681166638994,18.5
2025-02,APAC,Hong Kong,Front Office,Execution-only,0.08716495968620615,0.0,19.68503937007874,19.68503937007874,0.08716495968620615,127.95275590551181,0.0,19.68503937007874,0.8716495968620614,0.043582479843103074,0.08716495968620615,0.0,17.5
2025-02,APAC,Hong Kong,Front Office,Lombard Lending,0.0,0.0,0.0,0.0,0.09907856930545922,21.551724137931036,0.0,0.0,0.19815713861091844,0.0,0.0,0.0,0.0
2025-02,APAC,Hong Kong,Front Office,Structured Products,0.0,0.0,0.0,0.0,0.310896937665164,31.34796238244514,0.0,0.0,0.310896937665164,0.0,0.0,0.155448468832582,0.0
